Int2_Name,C-Index,H-Index,BDE_kcalmol,Int1_Name,appearance_index,count,substructure,count_substructure,appearance_index_substructure,apperance_index_substructure
aa224_plan_opt_C8_H12,7,11,118.03732447503876,aa224_plan_opt,7,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
4Penten1amine_RH_Sub9_C7_H17,6,16,117.04659861002028,4Penten1amine_RH_Sub9,2,2,"{'first layer': ['F', 'C'], 'second layer': []}",15,1,1
Ethene_RH_Sub11_C1_H6,0,5,119.93417351750216,Ethene_RH_Sub11,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa221_plan_opt_C8_H14,7,13,119.29610641753442,aa221_plan_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': ['Cl']}",92,1,1
aa9_plan_opt_C16_H20,15,19,116.62853489250864,aa9_plan_opt,8,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Ethene_RH_Sub23_C1_H2,0,1,119.44290439501955,Ethene_RH_Sub23,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Thiobenzoicacid_RH_Sub29_C9_H13,8,12,117.12521369244172,Thiobenzoicacid_RH_Sub29,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub18_C8_H19,7,18,121.14725651751768,5Hexen1ol_RH_Sub18,1,2,"{'first layer': ['C'], 'second layer': ['N']}",76,1,1
2Propen1thiol_RH_Sub25_C8_H10,7,9,118.30146306999724,2Propen1thiol_RH_Sub25,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa20_opt_C16_H21,15,20,117.4690341200258,aa20_opt,12,15,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub14_C8_H14,7,13,115.90252868751008,Azulene_RH_Sub14,1,7,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa102_opt_C3_H8,2,7,117.43211202005624,aa102_opt,7,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa63_plan_opt_C9_H14,8,13,116.5948055125179,aa63_plan_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1ol_RH_Sub28_C8_H10,7,9,119.54220878000982,2Propen1ol_RH_Sub28,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Styrene_RH_Sub13_C3_H4,2,3,115.25896029502633,Styrene_RH_Sub13,5,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_gamma_RH_Sub5_C11_H13,10,12,114.11203838500086,3Buten1amine_gamma_RH_Sub5,1,2,"{'first layer': ['Cl', 'C'], 'second layer': []}",14,1,1
aa223_plan_opt_C1_H17,0,16,119.21429986997822,aa223_plan_opt,3,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa183_plan_opt_C1_H14,0,13,118.48521954253071,aa183_plan_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Toluene_RH_Sub2_C6_H9,5,8,118.3014003200188,Toluene_RH_Sub2,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa263_opt_C14_H5,13,4,111.52396860000778,aa263_opt,6,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa284_opt_C16_H27,15,26,117.43193381001475,aa284_opt,2,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa263_plan_opt_C7_H24,6,23,116.462070437517,aa263_plan_opt,1,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1amine_RH_Sub24_C9_H10,8,9,118.185585155,2Propen1amine_RH_Sub24,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa241_opt_C13_H19,12,18,116.7410544274955,aa241_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethanamine_o_RH_Sub29_C12_H15,11,14,116.8137264575249,Benzeneethanamine_o_RH_Sub29,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
4Penten1amine_RH_Sub14_C7_H8,6,7,118.460063695007,4Penten1amine_RH_Sub14,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Naphtalene_2_RH_Sub6_C14_H15,13,14,117.46757894747006,Naphtalene_2_RH_Sub6,4,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1thiol_RH_Sub13_C8_H10,7,9,119.751672045019,2Propen1thiol_RH_Sub13,2,2,"{'first layer': ['C'], 'second layer': []}",656,1,1
Styrene_RH_Sub22_C10_H14,9,13,119.62227025000855,Styrene_RH_Sub22,3,7,"{'first layer': ['C', 'C'], 'second layer': ['F']}",84,1,1
aa186_opt_C8_H17,7,16,117.8682364424705,aa186_opt,7,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa22_plan_opt_C5_H10,4,9,117.67701711245934,aa22_plan_opt,1,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa268_opt_C9_H21,8,20,118.30667634000946,aa268_opt,3,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa146_plan_opt_C7_H16,6,15,117.48540308498464,aa146_plan_opt,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa121_opt_C6_H11,5,10,118.63240907997692,aa121_opt,1,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Styrene_RH_Sub11_C6_H9,5,8,119.53846888000356,Styrene_RH_Sub11,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1thiol_RH_Sub23_C6_H7,5,6,115.06436626996332,2Propen1thiol_RH_Sub23,2,3,"{'first layer': ['C', 'C'], 'second layer': ['S']}",19,1,1
5Hexen1ol_RH_Sub21_C6_H7,5,6,113.8570951749962,5Hexen1ol_RH_Sub21,2,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Cyclopentene_RH_Sub23_C4_H6,3,5,121.42736561501124,Cyclopentene_RH_Sub23,3,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethanamine_o_RH_Sub30_C12_H15,11,14,116.99914015751048,Benzeneethanamine_o_RH_Sub30,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzoicacid_RH_Sub26_C8_H12,7,11,117.73160145501478,Benzoicacid_RH_Sub26,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Naphtalene_2_RH_Sub22_C10_H11,9,10,117.84148862748224,Naphtalene_2_RH_Sub22,3,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzoicacid_RH_Sub38_C9_H13,8,12,120.43778431001611,Benzoicacid_RH_Sub38,2,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa102_plan_opt_C3_H8,2,7,117.43790949245408,aa102_plan_opt,3,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1thiol_RH_Sub13_C8_H9,7,8,120.04095707499374,2Propen1thiol_RH_Sub13,1,2,"{'first layer': ['C'], 'second layer': []}",656,1,1
3Buten1amine_gamma_RH_Sub19_C11_H12,10,11,112.200372185022,3Buten1amine_gamma_RH_Sub19,1,2,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa70_plan_opt_C4_H7,3,6,123.75857768752184,aa70_plan_opt,3,7,"{'first layer': ['C', 'N'], 'second layer': []}",0,1,1
3Buten1thiol_RH_Sub25_C8_H13,7,12,117.56465382503222,3Buten1thiol_RH_Sub25,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa287_opt_C2_H13,1,12,117.51387464243491,aa287_opt,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa6_plan_opt_C9_H20,8,19,118.0507046575022,aa6_plan_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Ethene_RH_Sub11_C3_H5,2,4,114.76478082750354,Ethene_RH_Sub11,3,3,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa324_opt_C15_H36,14,35,119.431567352529,aa324_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Cyclopentene_RH_Sub14_C2_H5,1,4,120.95172124249274,Cyclopentene_RH_Sub14,2,3,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa284_opt_C26_H40,25,39,117.36855756501882,aa284_opt,9,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1thiol_RH_Sub5_C8_H13,7,12,114.35642830000177,3Buten1thiol_RH_Sub5,2,2,"{'first layer': ['Cl', 'C'], 'second layer': []}",14,1,1
Naphtalene_2_RH_Sub8_C14_H15,13,14,118.72022833250897,Naphtalene_2_RH_Sub8,6,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1ol_RH_Sub40_C6_H7,5,6,112.84277217252054,3Buten1ol_RH_Sub40,3,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethaneamine_o_RH_Sub31_C16_H19,15,18,117.76789040747433,Benzeneethaneamine_o_RH_Sub31,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa126_plan_opt_C11_H20,10,19,114.03820485252028,aa126_plan_opt,2,6,"{'first layer': ['N', 'C'], 'second layer': []}",64,1,1
Azulene_RH_Sub29_C12_H16,11,15,120.04922438748892,Azulene_RH_Sub29,7,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub37_C9_H13,8,12,118.6298595474733,Benzamide_o_N_RH_Sub37,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa69_opt_C5_H6,4,5,123.35965585750004,aa69_opt,4,7,"{'first layer': ['N', 'C'], 'second layer': []}",64,1,1
aa64_opt_C3_H8,2,7,117.18904989499578,aa64_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_gamma_RH_Sub25_C11_H13,10,12,117.75279087503804,3Buten1amine_gamma_RH_Sub25,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa339_plan2_opt_C19_H24,18,23,117.78162261753153,aa339_plan2_opt,7,8,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
4Penten1amine_RH_Sub11_C9_H10,8,9,115.70110055999024,4Penten1amine_RH_Sub11,1,2,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Benzeneethaneamine_o_RH_Sub21_C12_H15,11,14,117.73272656252983,Benzeneethaneamine_o_RH_Sub21,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa310_plan_opt_C13_H30,12,29,117.42013869248184,aa310_plan_opt,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Ethen1thiol_RH_Sub18_C5_H6,4,5,121.35248729502224,2Ethen1thiol_RH_Sub18,1,2,"{'first layer': ['C'], 'second layer': ['N', 'S']}",6,1,1
3Buten1amine_gamma_RH_Sub10_C11_H12,10,11,117.95434638499486,3Buten1amine_gamma_RH_Sub10,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
5Hexen1amine_RH_Sub34_C9_H20,8,19,118.04120054249609,5Hexen1amine_RH_Sub34,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa252_plan_opt_C10_H17,9,16,117.60605502000232,aa252_plan_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa229_plan_opt_C14_H25,13,24,117.40642844494204,aa229_plan_opt,6,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa272_plan_opt_C6_H15,5,14,118.67909319750736,aa272_plan_opt,8,8,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
5Hexen1ol_RH_Sub9_C6_H7,5,6,113.86237872497858,5Hexen1ol_RH_Sub9,1,2,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Thiobenzoicacid_RH_Sub3_C9_H13,8,12,118.75639554997178,Thiobenzoicacid_RH_Sub3,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1amine_RH_C9_H11,8,10,118.4929384199939,2Propen1amine_RH,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa79_plan_opt_C3_H8,2,7,117.39897374502078,aa79_plan_opt,6,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa193_plan_opt_C20_H56,19,55,117.58840469996868,aa193_plan_opt,6,14,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub8_C11_H15,10,14,124.54634746252113,Azulene_RH_Sub8,7,7,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Benzamide_o_N_RH_Sub29_C7_H16,6,15,116.06640721495496,Benzamide_o_N_RH_Sub29,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa57_plan_opt_C5_H10,4,9,115.35574024753288,aa57_plan_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa149_plan_opt_C7_H19,6,18,117.81934854498957,aa149_plan_opt,3,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa315_opt_C17_H26,16,25,119.68650114995484,aa315_opt,2,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa123_opt_C7_H13,6,12,117.60252909755168,aa123_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethanamine_o_RH_Sub18_C14_H18,13,17,118.1018961075199,Benzeneethanamine_o_RH_Sub18,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa197_plan_opt_C1_H21,0,20,118.7167852400384,aa197_plan_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Styrene_RH_Sub27_C3_H4,2,3,114.3746044650031,Styrene_RH_Sub27,7,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub14_C8_H19,7,18,122.22691419250197,5Hexen1ol_RH_Sub14,2,2,"{'first layer': ['C'], 'second layer': ['O']}",40,1,1
Benzeneethaneamine_o_RH_Sub8_C13_H17,12,16,117.87771483003468,Benzeneethaneamine_o_RH_Sub8,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Ethene_RH_Sub14_C1_H2,0,1,122.1031674274868,Ethene_RH_Sub14,1,3,"{'first layer': ['C'], 'second layer': ['O']}",40,1,1
aa9_plan_opt_C2_H7,1,6,118.27021419752668,aa9_plan_opt,3,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethanamine_o_RH_Sub33_C12_H15,11,14,117.3333246950196,Benzeneethanamine_o_RH_Sub33,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1thiol_RH_Sub43_C8_H9,7,8,118.37134774500556,5Hexen1thiol_RH_Sub43,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzeneethaneamine_o_RH_Sub35_C12_H15,11,14,117.4291119424663,Benzeneethaneamine_o_RH_Sub35,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa326_plan_opt_C21_H26,20,25,117.55225881749423,aa326_plan_opt,1,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa261_plan_opt_C19_H22,18,21,117.43680760247884,aa261_plan_opt,8,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa279_plan_opt_C9_H24,8,23,117.66774077996983,aa279_plan_opt,2,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Toluene_RH_Sub14_C2_H11,1,10,119.31793337752126,Toluene_RH_Sub14,2,5,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa7_plan_opt_C7_H12,6,11,118.03444738743224,aa7_plan_opt,4,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa163_opt_C17_H24,16,23,117.44259001500026,aa163_opt,2,6,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa245_opt_C4_H23,3,22,118.03119379995508,aa245_opt,4,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa333_opt_C23_H28,22,27,117.46113828756135,aa333_opt,6,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa156_plan_opt_C14_H21,13,20,116.37407611248165,aa156_plan_opt,8,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa81_opt_C2_H7,1,6,117.6724896999704,aa81_opt,7,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_RH_Sub24_C9_H14,8,13,118.18621202750506,3Buten1amine_RH_Sub24,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Styrene_RH_Sub17_C10_H14,9,13,117.10712851501256,Styrene_RH_Sub17,7,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa336_plan_opt_C17_H22,16,21,117.93814370752528,aa336_plan_opt,8,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1thiol_RH_Sub28_C8_H19,7,18,117.95222794496226,5Hexen1thiol_RH_Sub28,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa20_plan_opt_C11_H27,10,26,117.0743416399705,aa20_plan_opt,3,15,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub3_C4_H9,3,8,115.92565457249292,Azulene_RH_Sub3,2,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa273_opt_C1_H15,0,14,118.9451287250938,aa273_opt,8,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa93_opt_C4_H9,3,8,117.71727186499731,aa93_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1ol_RH_Sub36_C8_H9,7,8,117.35066252000507,3Buten1ol_RH_Sub36,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
5Hexen1ol_RH_Sub12_C8_H9,7,8,120.95530050252135,5Hexen1ol_RH_Sub12,1,2,"{'first layer': ['C'], 'second layer': ['F']}",26,1,1
aa146_opt_C6_H13,5,12,117.56723347750268,aa146_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa140_plan_opt_C7_H17,6,16,117.24571314500253,aa140_plan_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
4Penten1amine_RH_Sub21_C7_H8,6,7,117.75849045750805,4Penten1amine_RH_Sub21,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa223_plan_opt_C5_H16,4,15,118.2376287499946,aa223_plan_opt,7,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_gamma_RH_Sub40_C10_H14,9,13,115.07543850750778,3Buten1amine_gamma_RH_Sub40,2,3,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa51_opt_C4_H16,3,15,119.60653631503988,aa51_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa49_opt_C2_H7,1,6,119.06649349999212,aa49_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Styrene_RH_Sub4_C7_H11,6,10,117.06642823751352,Styrene_RH_Sub4,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa80_opt_C4_H9,3,8,117.21588806995584,aa80_opt,3,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa80_plan_opt_C15_H19,14,18,119.58031811001518,aa80_plan_opt,3,7,"{'first layer': ['C', 'C'], 'second layer': ['N', 'N']}",21,1,1
Azulene_RH_C1_H18,0,17,115.63796527501424,Azulene_RH,7,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa237_opt_C18_H33,17,32,118.83893062502808,aa237_opt,1,6,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa337_plan_opt_C21_H26,20,25,118.90710724505112,aa337_plan_opt,2,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethanamine_o_RH_Sub30_C11_H20,10,19,117.53511614501376,Benzeneethanamine_o_RH_Sub30,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Ethen1thiol_RH_Sub12_C5_H7,4,6,122.6544763775081,2Ethen1thiol_RH_Sub12,2,2,"{'first layer': ['C'], 'second layer': ['F', 'S']}",2,1,1
Benzeneethaneamine_o_RH_Sub25_C14_H18,13,17,118.91481733748236,Benzeneethaneamine_o_RH_Sub25,3,4,"{'first layer': ['C', 'C'], 'second layer': ['Cl']}",92,1,1
2Propen1ol_RH_C8_H10,7,9,119.12445379249696,2Propen1ol_RH,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa336_opt_C5_H10,4,9,119.3808797850329,aa336_opt,3,9,"{'first layer': ['C', 'C'], 'second layer': ['O', 'N']}",0,1,1
aa82_plan_opt_C17_H22,16,21,117.6301754925251,aa82_plan_opt,10,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1thiol_RH_Sub29_C6_H7,5,6,113.37487021005074,3Buten1thiol_RH_Sub29,3,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub20_C10_H14,9,13,117.40317360251382,Styrene_RH_Sub20,8,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa338_opt_C24_H29,23,28,117.85075931253148,aa338_opt,6,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub6_C9_H13,8,12,117.96769205500226,Benzamide_o_N_RH_Sub6,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethanamine_o_RH_Sub4_C16_H19,15,18,117.306785210004,Benzeneethanamine_o_RH_Sub4,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_RH_Sub4_C7_H8,6,7,115.86498661749816,3Buten1amine_RH_Sub4,1,2,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
Benzeneethanamine_o_RH_Sub11_C11_H20,10,19,119.15748350998555,Benzeneethanamine_o_RH_Sub11,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Phenylpyridine_RH_Sub5_C12_H21,11,20,118.84724186252242,2Phenylpyridine_RH_Sub5,4,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa122_opt_C3_H8,2,7,117.2453335075224,aa122_opt,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Cyclopentene_RH_Sub25_C1_H7,0,6,122.73769228999812,Cyclopentene_RH_Sub25,1,3,"{'first layer': ['C', 'C'], 'second layer': ['Cl']}",92,1,1
3Buten1amine_RH_Sub23_C9_H10,8,9,117.71273002001834,3Buten1amine_RH_Sub23,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzeneethaneamine_o_RH_Sub36_C12_H15,11,14,117.00652018497236,Benzeneethaneamine_o_RH_Sub36,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa326_opt_C22_H27,21,26,117.72107200497288,aa326_opt,4,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa164_opt_C6_H14,5,13,101.65293991751398,aa164_opt,7,7,"{'first layer': ['C', 'N'], 'second layer': []}",0,1,1
2Propen1amine_RH_Sub18_C9_H11,8,10,121.40869121499988,2Propen1amine_RH_Sub18,2,2,"{'first layer': ['C'], 'second layer': ['N']}",76,1,1
aa67_opt_C6_H11,5,10,117.27513473746455,aa67_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub25_C1_H2,0,1,117.6015351375051,Styrene_RH_Sub25,7,7,"{'first layer': ['C'], 'second layer': []}",656,1,1
Azulene_RH_Sub10_C7_H13,6,12,121.98409804747968,Azulene_RH_Sub10,3,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa279_opt_C14_H28,13,27,111.997157565026,aa279_opt,4,10,"{'first layer': ['N', 'C'], 'second layer': []}",64,1,1
aa23_opt_C13_H18,12,17,117.56063531501184,aa23_opt,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Naphtalene_2_RH_Sub22_C16_H17,15,16,117.9795267049738,Naphtalene_2_RH_Sub22,4,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_gamma_RH_Sub35_C10_H14,9,13,114.10056893994806,3Buten1amine_gamma_RH_Sub35,3,3,"{'first layer': ['C', 'C'], 'second layer': ['Cl']}",92,1,1
Thiobenzoicacid_RH_Sub35_C11_H14,10,13,117.98504745001594,Thiobenzoicacid_RH_Sub35,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Naphtalene_2_RH_Sub5_C14_H15,13,14,117.90869199495376,Naphtalene_2_RH_Sub5,5,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa20_plan_opt_C18_H33,17,32,117.594325789986,aa20_plan_opt,7,15,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa282_plan_opt_C1_H29,0,28,119.76551344002728,aa282_plan_opt,4,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Thiobenzoicacid_RH_Sub20_C6_H15,5,14,118.33427943751276,Thiobenzoicacid_RH_Sub20,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa331_plan2_opt_C6_H11,5,10,117.21333728253684,aa331_plan2_opt,3,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa126_opt_C2_H6,1,5,117.22828433255188,aa126_opt,6,6,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Toluene_RH_Sub12_C4_H12,3,11,117.758489829979,Toluene_RH_Sub12,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzoicacid_RH_Sub16_C7_H10,6,9,119.45559683751526,Benzoicacid_RH_Sub16,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa20_plan_opt_C13_H29,12,28,116.8408928149742,aa20_plan_opt,2,15,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Ethen1amine_RH_Sub6_C6_H8,5,7,115.82971735250928,2Ethen1amine_RH_Sub6,1,2,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
3Buten1thiol_RH_Sub17_C8_H9,7,8,119.49914533753372,3Buten1thiol_RH_Sub17,1,2,"{'first layer': ['C'], 'second layer': ['N']}",76,1,1
Toluene_RH_Sub16_C3_H7,2,6,117.21995301498453,Toluene_RH_Sub16,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Naphtalene_2_RH_Sub26_C3_H9,2,8,117.5784161550206,Naphtalene_2_RH_Sub26,5,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa292_opt_C1_H6,0,5,118.10302058747028,aa292_opt,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa289_plan_opt_C6_H16,5,15,117.27656480996473,aa289_plan_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa69_plan_opt_C3_H8,2,7,121.30251319500717,aa69_plan_opt,2,7,"{'first layer': ['C', 'N'], 'second layer': []}",0,1,1
Benzamide_o_N_RH_Sub38_C9_H13,8,12,118.26257815002576,Benzamide_o_N_RH_Sub38,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa59_plan_opt_C6_H11,5,10,116.0588383100287,aa59_plan_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa315_opt_C16_H25,15,24,117.9963581374642,aa315_opt,3,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
